LAT,LON,EMP_WAC,POP10
37.4111,-122.3083,0,0
37.3875,-122.3933,0,2
37.3778,-122.3746,0,0
37.3215,-122.3985,0,0
37.2954,-122.4062,0,0
37.3035,-122.3764,0,0
37.4556,-122.2867,0,0
37.4346,-122.3183,4,5
37.4252,-122.3135,0,0
37.4680,-122.2696,0,24
37.4669,-122.2700,22,44
37.4662,-122.2398,4,80
37.4661,-122.2412,35,0
37.4634,-122.2465,0,33
37.4582,-122.2480,1,45
37.4636,-122.2442,0,54
37.4599,-122.2434,0,102
37.4614,-122.2411,1,86
37.4457,-122.2469,2,37
37.4306,-122.2370,0,0
37.5925,-122.4976,28,67
37.4727,-122.2402,0,13
37.4742,-122.2370,1,99
37.4766,-122.2338,0,193
37.4668,-122.2391,1,87
37.4668,-122.2362,0,66
37.4769,-122.2312,3,130
37.4734,-122.2308,0,102
37.6341,-122.4876,155,287
37.6365,-122.4874,0,39
37.6310,-122.4869,0,41
37.6498,-122.4749,0,120
37.6502,-122.4737,0,66
37.6370,-122.4774,1,62
37.5910,-122.5082,40,81
37.5928,-122.4993,1,148
37.5966,-122.5015,3,74
37.5945,-122.4992,9,63
37.5952,-122.4995,0,80
37.5912,-122.4938,0,267
37.6209,-122.4907,0,47
37.6206,-122.4888,0,147
37.6211,-122.4881,0,77
37.5818,-122.3628,0,117
37.5861,-122.3557,3,56
37.5815,-122.3479,0,0
37.5796,-122.3609,7,92
37.5820,-122.3577,1,85
37.5793,-122.3544,5,416
37.5808,-122.3500,7,178
37.5804,-122.3489,84,157
37.5760,-122.3120,0,56
37.5823,-122.3335,1,58
37.5813,-122.3382,0,86
37.5831,-122.3356,3,66
37.5804,-122.3211,2,153
37.4524,-122.2752,0,31
37.4601,-122.2650,0,38
37.4283,-122.2741,24,12
37.4468,-122.2628,103,0
37.4336,-122.2618,83,134
37.3893,-122.2636,23,42
37.3914,-122.2668,2,51
37.3515,-122.3371,0,0
37.3335,-122.2702,0,11
37.4711,-122.2287,0,23
37.4644,-122.2309,48,94
37.4596,-122.2399,0,35
37.4623,-122.2354,0,45
37.4586,-122.2329,5,132
37.4533,-122.2358,0,79
37.4564,-122.2375,0,72
37.4656,-122.2258,44,46
37.5174,-122.2501,285,0
37.4521,-122.2319,3,107
37.4755,-122.2281,21,81
37.4763,-122.2241,52,589
37.4724,-122.2224,11,0
37.4705,-122.2219,108,107
37.4665,-122.2222,17,132
37.4706,-122.2177,0,45
37.5735,-122.4672,25,0
37.5419,-122.5158,0,7
37.5447,-122.5140,0,23
37.5427,-122.5121,0,48
37.5420,-122.5125,0,45
37.5391,-122.5094,0,62
37.5816,-122.3269,3,325
37.5788,-122.3184,0,66
37.5708,-122.3538,0,36
37.5699,-122.3569,2,34
37.5550,-122.3578,17,72
37.5639,-122.3556,1,20
37.5795,-122.3485,157,107
37.5686,-122.3480,0,43
37.5782,-122.3459,327,35
37.5718,-122.3463,6,23
37.5729,-122.3438,7,127
37.5645,-122.3538,1,23
37.5572,-122.3534,7,63
37.5650,-122.3482,1,93
37.3119,-122.3140,0,8
37.2652,-122.3115,0,0
37.3110,-122.3189,0,7
37.3170,-122.2718,0,9
37.3217,-122.2648,0,14
37.2981,-122.2538,0,0
37.2987,-122.2658,0,1
37.2731,-122.2790,0,4
37.4703,-122.2316,0,70
37.4708,-122.2310,0,31
37.4674,-122.2300,4,495
37.4556,-122.2254,0,42
37.4549,-122.2231,1,65
37.4478,-122.2289,11,64
37.4423,-122.2300,2,127
37.4325,-122.2191,0,4
37.5417,-122.5031,2,100
37.5460,-122.4981,0,4
37.5424,-122.5015,9,104
37.5356,-122.5074,0,2
37.5375,-122.5008,0,2
37.5251,-122.5092,11,20
37.5252,-122.5155,0,19
37.5243,-122.5161,0,8
37.5258,-122.5131,0,41
37.5261,-122.5108,0,84
37.5234,-122.5087,0,14
37.5200,-122.5130,0,12
37.5207,-122.5122,0,12
37.6556,-122.4965,0,0
37.4999,-122.4952,57,11
37.5093,-122.4824,10,164
37.5612,-122.3490,4,51
37.5620,-122.3462,3,44
37.5636,-122.3423,0,22
37.5536,-122.3467,1,26
37.5596,-122.3361,3,38
37.5471,-122.3551,0,14
37.5331,-122.3557,3,133
37.5336,-122.3510,0,0
37.5269,-122.3522,2,104
37.5755,-122.3394,3,177
37.5486,-122.2539,0,39
37.5547,-122.2801,0,17
37.5479,-122.2624,0,26
37.5360,-122.2526,0,59
37.5316,-122.2433,1,17
37.5041,-122.2628,171,36
37.5062,-122.2600,240,15
37.4314,-122.2172,0,43
37.5731,-122.3327,12,73
37.4203,-122.2125,133,0
37.3947,-122.2482,3,0
37.3836,-122.2396,1,26
37.6710,-122.4332,0,0
37.4182,-122.2191,0,0
37.3853,-122.2343,23,17
37.4533,-122.1748,0,21
37.3774,-122.2186,0,41
37.5092,-122.4781,0,43
37.5081,-122.4789,0,63
37.5090,-122.4772,1,35
37.5082,-122.4768,0,43
37.5079,-122.4749,0,35
37.5065,-122.4736,3,32
37.6662,-122.4674,31,0
37.6622,-122.4667,256,226
37.6679,-122.4701,0,0
37.6660,-122.4607,0,0
37.5736,-122.3294,0,183
37.5673,-122.3346,5,50
37.5657,-122.3338,1,26
37.5616,-122.3362,0,0
37.5571,-122.3332,3,43
37.5556,-122.3315,1,74
37.5746,-122.3275,2,137
37.5732,-122.3261,0,224
37.5740,-122.3250,7,0
37.5760,-122.3254,2,107
37.5671,-122.3246,84,0
37.5085,-122.2591,9,30
37.5066,-122.2568,59,19
37.5017,-122.2560,41,66
37.4982,-122.2624,3,43
37.4960,-122.2609,10,68
37.4969,-122.2597,0,74
37.4976,-122.2554,0,44
37.4948,-122.2596,1,72
37.4889,-122.2613,0,72
37.4852,-122.2567,0,73
37.4882,-122.2548,0,75
37.4856,-122.2559,3,74
37.4687,-122.2065,25,63
37.4724,-122.2073,2,288
37.4711,-122.2046,6,247
37.4726,-122.2025,0,100
37.4694,-122.2076,25,69
37.4699,-122.2045,0,38
37.4763,-122.1958,0,12
37.4754,-122.1899,2,107
37.4720,-122.1933,3,33
37.4744,-122.1847,4,51
37.4459,-122.1990,8,76
37.6659,-122.4462,1,25
37.6589,-122.4502,6,106
37.6571,-122.4481,0,109
37.6599,-122.4450,45,152
37.6559,-122.4432,0,70
37.6531,-122.4656,2,463
37.6340,-122.4677,1,109
37.6430,-122.4597,0,119
37.6424,-122.4597,7,197
37.6398,-122.4576,0,119
37.6302,-122.4581,0,161
37.6497,-122.4558,1,208
37.6547,-122.4503,3,95
37.6459,-122.4549,289,1379
37.6594,-122.3890,1081,0
37.6538,-122.4466,3,88
37.6502,-122.4444,0,56
37.6494,-122.4490,5,62
37.5776,-122.3154,0,119
37.5713,-122.3189,0,218
37.5694,-122.3213,4,55
37.5626,-122.3272,9,84
37.5591,-122.2519,9,286
37.5627,-122.3204,67,173
37.5634,-122.3195,16,5
37.5623,-122.3154,19,70
37.5618,-122.3161,190,0
37.5561,-122.3207,1,114
37.5604,-122.3181,24,71
37.5588,-122.3167,0,99
37.5518,-122.3351,0,72
37.7082,-122.4858,0,0
37.6872,-122.4254,0,0
37.5592,-122.3244,0,2
37.6743,-122.4037,0,0
37.5390,-122.2955,1,109
37.6136,-122.4781,0,37
37.2572,-122.4057,17,0
37.4564,-122.2290,72,0
37.5467,-122.3071,534,16
37.6525,-122.4242,1,115
37.6932,-122.4563,99,69
37.6995,-122.4623,23,83
37.6096,-122.4040,0,0
37.3848,-122.2576,0,0
37.4019,-122.1956,21,62
37.4833,-122.2865,0,0
37.5894,-122.4510,0,0
37.4633,-122.2233,20,0
37.6576,-122.4756,2,176
37.4647,-122.4363,7,136
37.4598,-122.1444,1,95
37.4354,-122.4165,0,39
37.6264,-122.4498,2,66
37.4149,-122.2522,4,23
37.2671,-122.1960,0,8
37.4573,-122.1365,7,1
37.6779,-122.3989,0,18
37.5396,-122.2692,2,81
37.5321,-122.3926,0,0
37.6533,-122.4231,5,52
37.3869,-122.2566,0,0
37.6893,-122.4702,7,0
37.6238,-122.4004,0,0
37.5577,-122.3129,44,110
37.6315,-122.4895,0,0
37.6593,-122.4044,12,0
37.6147,-122.3929,0,0
37.6386,-122.4002,0,0
37.6634,-122.4648,1,0
37.6911,-122.4704,14,0
37.5299,-122.2881,18,0
37.5773,-122.3390,2,0
37.6636,-122.4657,0,0
37.5701,-122.2663,32,0
37.6954,-122.4532,0,0
37.5188,-122.2506,8,0
37.6115,-122.3947,0,0
37.6368,-122.4028,0,0
37.6366,-122.4028,0,0
37.6508,-122.4529,8,0
37.5693,-122.3258,55,20
37.6332,-122.4228,16,357
37.5280,-122.2628,9,0
37.5957,-122.3844,149,0
37.4597,-122.1337,5,366
37.4953,-122.3079,0,0
37.6514,-122.4516,10,0
37.7018,-122.4716,0,0
37.5147,-122.3291,0,0
37.6651,-122.4604,0,0
37.6333,-122.4134,0,0
37.4925,-122.2214,6,0
37.5547,-122.2896,0,0
37.6362,-122.4034,0,0
37.6369,-122.4031,0,0
37.5347,-122.4976,0,0
37.6623,-122.4009,6,0
37.6492,-122.4061,5,0
37.4008,-122.2005,1,36
37.4097,-122.1943,0,0
37.4509,-122.2751,1,27
37.4933,-122.3016,0,0
37.5054,-122.3355,0,0
37.5550,-122.3789,0,0
37.5903,-122.4135,0,0
37.5937,-122.4169,0,0
37.6458,-122.4488,0,0
37.6453,-122.4494,0,0
37.5234,-122.2735,2,0
37.5308,-122.2736,80,0
37.5495,-122.3139,22,0
37.6391,-122.3995,3,0
37.6362,-122.4009,0,0
37.6372,-122.4041,8,0
37.6354,-122.4043,0,0
37.6349,-122.4066,0,0
37.6266,-122.4021,0,0
37.6035,-122.3816,0,0
37.5567,-122.2993,14,0
37.5529,-122.2992,6,0
37.5531,-122.2959,0,0
37.5115,-122.3207,0,3
37.6424,-122.4440,0,0
37.5561,-122.3787,12,19
37.5764,-122.3556,2,20
37.3794,-122.2409,0,0
37.5234,-122.5078,2,20
37.6537,-122.3806,0,0
37.5635,-122.2548,2,302
37.4166,-122.2539,0,0
37.6454,-122.4789,3,258
37.5042,-122.3336,0,0
37.5428,-122.4989,0,0
37.5076,-122.2765,8,46
37.4785,-122.1901,0,0
37.6112,-122.3745,0,0
37.6622,-122.4018,0,0
37.4974,-122.3146,0,0
37.5657,-122.3083,0,0
37.6810,-122.4721,0,0
37.4555,-122.4406,0,4
37.4635,-122.2398,8,113
37.4632,-122.2568,1,96
37.4727,-122.2550,13,109
37.4192,-122.2101,0,0
37.4657,-122.2711,0,11
37.4630,-122.2713,2,81
37.4530,-122.2370,0,26
37.4918,-122.2935,1,133
37.5663,-122.3899,0,0
37.5469,-122.3683,0,0
37.5294,-122.3335,34,223
37.5998,-122.4146,3,110
37.4791,-122.1596,4,0
37.6657,-122.4455,4,57
37.6480,-122.4734,2,66
37.4757,-122.2232,28,0
37.5349,-122.2417,9,245
37.4872,-122.1951,0,22
37.4874,-122.1959,0,0
37.4880,-122.2058,0,3
37.4784,-122.1904,0,0
37.5127,-122.3371,0,151
37.3234,-122.2390,0,12
37.4003,-122.1923,36,0
37.5544,-122.2857,12,112
37.5649,-122.3116,3,36
37.5519,-122.3037,4,181
37.4874,-122.2597,0,0
37.4864,-122.2582,0,35
37.3454,-122.4393,0,0
37.5804,-122.5554,0,0
37.5103,-122.1646,0,0
37.5524,-122.3556,0,16
37.5499,-122.3403,3,5
37.5466,-122.3292,1,57
37.5344,-122.3499,0,0
37.5099,-122.2764,0,70
37.5270,-122.2732,6,340
37.5576,-122.2455,0,0
37.5431,-122.5032,3,32
37.5716,-122.3433,8,45
37.7014,-122.4118,0,0
37.5389,-122.2497,0,172
37.5058,-122.1981,1599,4
37.5385,-122.5167,0,34
37.4732,-122.4335,0,64
37.4673,-122.4266,0,50
37.6870,-122.4612,1,378
37.6991,-122.4037,127,0
37.6653,-122.4015,0,6
37.6052,-122.4277,0,0
37.5279,-122.3556,1,156
37.5411,-122.5001,0,2
37.5438,-122.2881,0,0
37.5441,-122.2865,27,0
37.6378,-122.4412,0,51
37.5074,-122.4043,47,28
37.4777,-122.4115,0,58
37.4844,-122.1817,35,0
37.3695,-122.4051,1,23
37.2161,-122.1871,0,0
37.6307,-122.4624,15,0
37.6316,-122.4662,25,18
37.4981,-122.2912,0,6
37.6802,-122.4280,0,0
37.6894,-122.3913,0,0
37.6354,-122.4512,1,54
37.5756,-122.5058,0,0
37.5399,-122.2525,0,0
37.5362,-122.2348,0,0
37.5210,-122.5136,1,0
37.4764,-122.2116,976,0
37.4557,-122.4081,1,24
37.5670,-122.5122,0,0
37.2078,-122.3759,70,105
37.2649,-122.2084,0,2
37.2584,-122.1811,0,0
37.4755,-122.1500,255,0
37.6903,-122.4699,13,0
37.5842,-122.2628,0,0
37.5102,-122.4800,0,103
37.5302,-122.2866,0,72
37.5206,-122.3346,132,163
37.5220,-122.3306,0,45
37.5148,-122.3283,0,0
37.5200,-122.2615,61,0
37.5219,-122.2519,0,0
37.5216,-122.2474,0,0
37.5103,-122.3837,0,6
37.4950,-122.3393,0,2
37.5068,-122.3379,0,0
37.4993,-122.3169,0,0
37.4800,-122.3144,0,0
37.4766,-122.2791,76,89
37.4507,-122.3374,0,0
37.4742,-122.1697,0,45
37.5210,-122.1411,0,0
37.4345,-122.3178,0,0
37.3950,-122.2903,4,15
37.3919,-122.2881,0,0
37.5601,-122.3398,44,130
37.5425,-122.2666,0,157
37.3169,-122.3951,0,2
37.5572,-122.2809,1024,14
37.5609,-122.2554,0,122
37.2332,-122.3242,4,40
37.1881,-122.2917,0,3
37.4444,-122.2620,0,0
37.4315,-122.1965,0,13
37.4376,-122.2040,2,25
37.3186,-122.3028,0,5
37.3595,-122.2870,0,0
37.3586,-122.2773,0,0
37.3369,-122.3077,0,2
37.5729,-122.1790,0,0
37.5031,-122.2871,0,11
37.4961,-122.2888,0,48
37.4892,-122.2927,0,0
37.6713,-122.4139,0,0
37.2177,-122.1621,0,0
37.3703,-122.2137,1,19
37.3465,-122.2001,0,11
37.2743,-122.2072,1,11
37.3580,-122.2185,0,0
37.4602,-122.2481,10,104
37.4552,-122.2423,1,68
37.4705,-122.2258,42,365
37.4659,-122.2181,2,159
37.4583,-122.2200,29,26
37.4445,-122.2293,20,27
37.4514,-122.2222,3,130
37.5879,-122.3549,0,0
37.5887,-122.3554,0,0
37.5828,-122.3453,10,273
37.6025,-122.4204,48,336
37.6277,-122.4107,312,0
37.6322,-122.4228,124,399
37.6255,-122.4035,0,0
37.6417,-122.4352,42,147
37.6642,-122.4205,63,1746
37.6188,-122.4741,2,78
37.6592,-122.4813,17,863
37.3947,-122.2228,22,50
37.4781,-122.2066,56,276
37.4342,-122.1968,1,46
37.5560,-122.2797,0,0
37.4381,-122.1942,9,245
37.5736,-122.3322,0,22
37.4474,-122.1773,7,196
37.4028,-122.1998,28,161
37.4352,-122.1859,10,239
37.4001,-122.2040,10,91
37.4002,-122.1957,7,53
37.4670,-122.1530,3,17
37.4588,-122.1581,3,50
37.4536,-122.1243,0,0
37.4647,-122.1447,1,288
37.4642,-122.1427,217,2
37.6912,-122.4883,0,97
37.6826,-122.4823,14,83
37.4561,-122.2699,0,29
37.4559,-122.2494,39,161
37.4460,-122.2399,61,131
37.4474,-122.1853,11,636
37.4977,-122.2592,1,0
37.4938,-122.2973,2,85
37.4748,-122.1363,2,182
37.5617,-122.3286,14,378
37.5240,-122.3236,2,82
37.7076,-122.4151,3,75
37.6653,-122.4660,1,0
37.5174,-122.2764,193,80
37.6646,-122.4747,1,80
37.6146,-122.4779,1,96
37.6373,-122.4644,1,0
37.6645,-122.4541,0,42
37.6468,-122.4688,2,100
37.6481,-122.4659,5,146
37.6474,-122.4667,0,101
37.6913,-122.4148,564,307
37.5580,-122.2757,3,42
37.5316,-122.2689,38,28
37.6627,-122.4358,0,120
37.3275,-122.2777,0,89
37.5231,-122.5054,0,0
37.1595,-122.3380,0,0
37.7032,-122.4444,0,242
37.5759,-122.3841,13,164
37.4922,-122.4544,27,268
37.5942,-122.4631,5,108
37.5980,-122.3865,63,0
37.4774,-122.4325,32,1000
37.4567,-122.2730,0,0
37.6985,-122.4158,0,0
37.5762,-122.3876,16,193
37.5777,-122.3722,8,89
37.5551,-122.3759,87,53
37.5884,-122.3621,84,0
37.2923,-122.2482,0,20
37.5802,-122.3602,1,130
37.5467,-122.3203,292,319
37.5323,-122.3225,0,33
37.5075,-122.3360,0,0
37.5418,-122.3082,51,91
37.5345,-122.3074,68,268
37.5441,-122.2984,1145,0
37.5447,-122.2921,0,0
37.5483,-122.2972,0,56
37.5375,-122.2963,3,0
37.5321,-122.2961,0,90
37.5574,-122.2893,4,213
37.5390,-122.2912,4,210
37.5273,-122.3117,11,60
37.5153,-122.3055,106,139
37.5212,-122.2937,1,40
37.5171,-122.2946,3,221
37.5267,-122.2901,45,101
37.5181,-122.2751,10,21
37.4929,-122.2722,0,64
37.4654,-122.4346,10,61
37.4576,-122.4333,0,39
37.4562,-122.4339,0,34
37.4292,-122.4320,25,60
37.4579,-122.2760,0,0
37.4495,-122.2716,0,57
37.5609,-122.2632,9,150
37.4235,-122.2101,2,30
37.5028,-122.3105,1,51
37.5210,-122.2865,0,2
37.4618,-122.4365,30,47
37.5173,-122.2524,41,0
37.3778,-122.2587,1,3
37.7051,-122.4654,0,4
37.6986,-122.4529,0,19
37.7004,-122.4643,141,348
37.6898,-122.4876,0,46
37.6474,-122.4641,24,496
37.6314,-122.4933,8,171
37.4920,-122.2345,0,100
37.4924,-122.2352,64,52
37.4869,-122.1921,12,0
37.4539,-122.1626,0,0
37.5952,-122.5073,0,0
37.6855,-122.4596,19,48
37.6880,-122.4750,5,0
37.7024,-122.4428,0,43
37.5771,-122.3694,1,37
37.6864,-122.4081,0,0
37.6139,-122.4824,0,17
37.6841,-122.4684,0,0
37.6733,-122.4267,0,0
37.6468,-122.4708,0,0
37.4288,-122.2193,0,6
37.6309,-122.4204,216,0
37.4630,-122.2557,0,0
37.5011,-122.3064,3,0
37.6462,-122.4330,41,1
37.4777,-122.2149,6,0
37.4799,-122.1532,85,0
37.2930,-122.1590,0,11
37.6487,-122.4231,374,213
37.3652,-122.2327,372,558
37.6184,-122.4526,0,0
37.6859,-122.4628,35,75
37.4810,-122.2549,2,23
37.5153,-122.2143,0,0
37.4765,-122.2611,7,9
37.4710,-122.2597,0,0
37.4680,-122.2607,2,43
37.4748,-122.2586,0,20
37.4770,-122.2544,0,9
37.4697,-122.2553,1,23
37.4582,-122.2583,0,27
37.4539,-122.2608,2,0
37.4551,-122.2560,0,57
37.4617,-122.2590,1,72
37.4620,-122.2581,1,59
37.5601,-122.2822,571,0
37.4580,-122.2525,5,93
37.4720,-122.2528,0,9
37.4410,-122.1892,4,125
37.4608,-122.1907,1,50
37.4608,-122.1886,1,40
37.4526,-122.1843,123,0
37.4403,-122.2045,0,11
37.4366,-122.2049,14,135
37.4748,-122.4446,499,258
37.4286,-122.2102,2,60
37.4292,-122.2096,2,32
37.4325,-122.2053,6,82
37.4263,-122.2042,1,28
37.4764,-122.2811,0,16
37.4473,-122.1914,38,70
37.4520,-122.1885,257,384
37.4401,-122.1900,2,150
37.3911,-122.2437,0,66
37.3263,-122.1814,0,0
37.4291,-122.1953,2,137
37.6384,-122.4541,1,40
37.6409,-122.4560,0,226
37.6348,-122.4540,0,84
37.6397,-122.4489,50,387
37.6388,-122.4472,1,54
37.6341,-122.4443,8,156
37.6336,-122.4489,2,105
37.6681,-122.4317,1,128
37.6630,-122.4384,0,140
37.6608,-122.4345,1,331
37.6654,-122.4322,0,73
37.6587,-122.4296,0,21
37.6588,-122.4277,0,65
37.6583,-122.4279,0,59
37.6567,-122.4254,1,95
37.6598,-122.4253,0,25
37.6584,-122.4258,9,50
37.6580,-122.4240,0,43
37.6575,-122.4242,22,63
37.5443,-122.3304,1,61
37.4687,-122.1560,0,0
37.5521,-122.3218,4,82
37.5511,-122.3230,3,65
37.5473,-122.3165,7,36
37.5523,-122.3172,14,84
37.5395,-122.3189,0,20
37.5356,-122.3190,2,57
37.4700,-122.3116,0,0
37.5241,-122.3508,50,34
37.5147,-122.3503,0,0
37.5242,-122.3410,0,0
37.4274,-122.2575,248,43
37.4673,-122.2636,0,0
37.2370,-122.2240,0,0
37.2993,-122.2533,0,0
37.5694,-122.3138,0,24
37.2576,-122.3826,0,0
37.5479,-122.3283,0,78
37.2538,-122.3690,0,10
37.4697,-122.2503,0,89
37.4331,-122.1925,1,43
37.5634,-122.3188,56,0
37.4705,-122.1873,1,42
37.4775,-122.1829,5,64
37.4547,-122.1819,0,0
37.4515,-122.1838,253,0
37.4772,-122.1738,0,51
37.4682,-122.1565,0,27
37.4745,-122.1629,0,113
37.4529,-122.1686,2,94
37.4516,-122.1721,0,31
37.4531,-122.1713,1,137
37.6561,-122.4180,26,278
37.6566,-122.4179,31,243
37.6494,-122.4333,1,103
37.6507,-122.4334,3,184
37.6488,-122.4312,7,72
37.6473,-122.4327,0,36
37.6401,-122.4389,2,97
37.6429,-122.4371,7,123
37.6385,-122.4348,1,81
37.6527,-122.4315,27,34
37.6442,-122.4314,0,6
37.6495,-122.4195,494,78
37.6501,-122.4225,2,153
37.5210,-122.3375,16,0
37.5229,-122.3367,0,27
37.5189,-122.3352,0,44
37.5248,-122.3339,0,35
37.5125,-122.3243,0,28
37.5125,-122.3304,0,0
37.5215,-122.3306,0,5
37.5110,-122.3233,0,4
37.5769,-122.3107,0,59
37.5751,-122.3100,0,17
37.5671,-122.3149,1,44
37.5659,-122.3135,2,77
37.4703,-122.2508,0,52
37.4794,-122.2522,1,56
37.4795,-122.2512,0,63
37.4816,-122.2519,0,54
37.4838,-122.2514,0,70
37.4843,-122.2524,0,49
37.4864,-122.2513,0,104
37.4922,-122.2513,0,69
37.4962,-122.2525,1,60
37.4991,-122.2530,36,86
37.5005,-122.2462,303,0
37.4782,-122.2789,0,8
37.5026,-122.1766,0,0
37.6830,-122.4300,0,0
37.6390,-122.4174,56,0
37.5685,-122.2714,0,0
37.5361,-122.2734,1,189
37.5402,-122.2600,0,0
37.5285,-122.2696,0,0
37.4587,-122.1644,13,85
37.4505,-122.1791,99,128
37.4420,-122.1780,4,55
37.4255,-122.2100,0,0
37.4233,-122.2145,0,16
37.4099,-122.1973,0,0
37.4023,-122.1942,73,121
37.4217,-122.1937,0,25
37.4099,-122.1959,0,0
37.3869,-122.2004,0,54
37.4739,-122.1612,1,78
37.4734,-122.1538,1,31
37.4741,-122.1524,0,16
37.6493,-122.4219,2,70
37.6491,-122.4211,24,91
37.6341,-122.4139,0,0
37.6383,-122.4305,0,69
37.6390,-122.4284,0,47
37.6388,-122.4276,2,114
37.6314,-122.4272,16,202
37.6313,-122.4305,0,865
37.6227,-122.4524,13,109
37.6274,-122.4455,6,148
37.5909,-122.4632,1,178
37.6219,-122.4316,0,213
37.6289,-122.4232,1129,0
37.6283,-122.4207,294,0
37.6232,-122.4281,0,0
37.6218,-122.4247,0,58
37.5609,-122.3139,87,55
37.5598,-122.3101,0,41
37.5548,-122.3087,348,0
37.5640,-122.3047,5,70
37.5640,-122.3065,0,0
37.5644,-122.3041,1,88
37.5627,-122.3022,1,126
37.5555,-122.3056,8,31
37.5693,-122.2994,0,73
37.5669,-122.3012,11,211
37.5656,-122.3007,1,175
37.5538,-122.3038,188,0
37.5645,-122.2942,7,67
37.5029,-122.4836,0,0
37.2498,-122.3970,0,0
37.1846,-122.3843,0,12
37.1853,-122.3961,0,0
37.5495,-122.2286,0,0
37.2311,-122.3591,0,0
37.2011,-122.3413,0,0
37.2383,-122.2828,0,0
37.1863,-122.3402,0,0
37.1945,-122.2827,0,3
37.1982,-122.2529,0,0
37.6644,-122.3978,0,0
37.1263,-122.3192,0,0
37.4681,-122.1549,5,0
37.4655,-122.1508,0,19
37.4670,-122.1503,0,70
37.4630,-122.1555,1,56
37.4623,-122.1525,58,52
37.4642,-122.1503,0,28
37.4720,-122.1480,0,191
37.4690,-122.1490,1,219
37.4662,-122.1479,8,89
37.4706,-122.1450,0,62
37.4654,-122.1472,12,150
37.4742,-122.1424,2,125
37.4743,-122.1414,2,130
37.4727,-122.1383,0,108
37.4670,-122.1399,13,229
37.6226,-122.4229,0,34
37.6178,-122.4204,4,108
37.6137,-122.4307,0,100
37.6213,-122.4254,1,183
37.6687,-122.4171,1,94
37.6680,-122.4140,0,8
37.6666,-122.4133,7,70
37.6571,-122.4130,0,111
37.6604,-122.4118,0,210
37.6576,-122.4105,3,110
37.5432,-122.2397,0,59
37.6581,-122.4104,22,167
37.6590,-122.4076,1,126
37.6594,-122.4058,49,75
37.5572,-122.2957,8,115
37.5591,-122.2942,13,99
37.5411,-122.3135,5,83
37.5458,-122.3082,8,24
37.5423,-122.3071,75,370
37.5412,-122.3099,4,70
37.5409,-122.3062,0,98
37.5414,-122.3049,34,124
37.5403,-122.3148,0,53
37.5377,-122.3109,0,33
37.5310,-122.3099,0,43
37.1117,-122.2923,0,0
37.2337,-122.1992,0,0
37.3151,-122.2318,0,0
37.3202,-122.2093,27,11
37.2859,-122.2240,0,22
37.6544,-122.4888,0,121
37.3694,-122.2123,0,34
37.3447,-122.2042,4,18
37.5393,-122.2363,1,105
37.4574,-122.1394,8,13
37.4563,-122.1338,0,0
37.4727,-122.1367,5,130
37.6862,-122.4828,0,223
37.4597,-122.4404,1,57
37.4567,-122.1319,23,782
37.4598,-122.1284,1,185
37.4552,-122.1254,1,149
37.7011,-122.4943,25,133
37.7011,-122.4935,6,122
37.6963,-122.4927,3,142
37.7012,-122.4810,4,536
37.6985,-122.4888,9,148
37.6940,-122.4859,12,293
37.7000,-122.4850,15,679
37.6983,-122.4841,6,587
37.6643,-122.4028,0,83
37.6639,-122.4020,1,149
37.6691,-122.3931,0,0
37.5402,-122.2344,0,13
37.6553,-122.4145,1,259
37.6549,-122.4147,1,249
37.6456,-122.4116,191,0
37.6371,-122.4148,0,37
37.6383,-122.4144,0,105
37.6318,-122.4204,91,0
37.6302,-122.4161,19,124
37.6367,-122.4142,1,103
37.6334,-122.4126,0,101
37.6382,-122.4120,72,6
37.6295,-122.4104,2,110
37.6296,-122.4095,30,127
37.5269,-122.3056,4,33
37.5307,-122.3048,0,67
37.5394,-122.2377,1,34
37.5502,-122.3000,1,63
37.5495,-122.2898,5,75
37.5321,-122.3010,1,246
37.5363,-122.2924,4,60
37.5336,-122.2949,97,85
37.5339,-122.2905,2,502
37.5285,-122.2932,0,82
37.5553,-122.2842,5,12
37.1084,-122.3369,0,0
37.3067,-122.1822,0,0
37.2924,-122.1946,0,0
37.2836,-122.1675,0,0
37.2663,-122.2348,0,0
37.2583,-122.2324,0,0
37.4968,-122.2487,140,0
37.4918,-122.2492,5,103
37.4901,-122.2502,22,92
37.6915,-122.4918,0,72
37.6895,-122.4882,0,85
37.6731,-122.4883,31,615
37.6876,-122.4869,25,115
37.7041,-122.4777,0,157
37.6930,-122.4735,74,49
37.6333,-122.4073,0,41
37.6473,-122.4036,1154,0
37.6621,-122.3802,50,0
37.6175,-122.4121,18,126
37.6371,-122.4029,0,0
37.6234,-122.4166,79,84
37.6285,-122.4142,4,153
37.6241,-122.4140,348,13
37.6248,-122.4129,7,129
37.6237,-122.4121,76,8
37.6222,-122.4177,1,110
37.6199,-122.4170,7,91
37.6203,-122.4163,0,104
37.6184,-122.4149,0,121
37.6179,-122.4155,0,109
37.6212,-122.4140,4,130
37.6201,-122.4121,1,42
37.6164,-122.4061,12,79
37.6273,-122.4091,0,124
37.5561,-122.2786,0,27
37.5548,-122.2717,516,1245
37.5553,-122.2620,0,328
37.5555,-122.2862,0,0
37.5289,-122.2795,0,42
37.5428,-122.2841,1,91
37.5284,-122.2798,0,65
37.5294,-122.2900,0,0
37.5289,-122.2845,7,306
37.5279,-122.2826,26,261
